folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cocina,cocina_dor,cuart_dorm,num_cuarto,lugar_coc,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,combus,eli_basura,tenencia,estim_pago,escrituras,tot_resid,tot_hom,tot_muj,est_socio,ing_tri,ing_tri_pc
1966599716,1,7,9,2,1,2,3,4,1,1,1,2,2,3,0,1,0,2,1,3,4,4,1500,1,2,1,1,1,4426.21,2213.105
1966599717,1,7,10,2,1,2,4,5,1,1,1,1,2,1,0,1,0,2,1,3,4,4,1500,1,6,1,5,1,24270.47,4045.078333
1966599718,1,8,3,2,1,2,3,4,1,6,5,1,1,1,1,0,0,2,1,3,4,4,1500,1,8,4,4,1,86286.86,10785.8575
1966599920,1,7,3,2,1,2,2,3,1,,,2,2,3,0,1,0,2,1,1,4,4,1000,1,5,2,3,1,70189.22,14037.844
1966599921,1,8,10,2,1,2,4,5,1,,,2,2,3,0,1,0,2,1,3,4,4,2000,1,4,2,2,1,64027.16,16006.79
1966599922,1,7,8,2,1,2,1,4,1,2,1,1,2,2,0,1,0,2,1,1,4,4,400,1,2,1,1,1,34824.11,17412.055
1966599923,1,7,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,3,4,2,1500,,5,3,2,1,23869.55,4773.91
1966599924,1,7,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,2,1,3,4,4,1500,1,3,2,1,1,16794.77,5598.256667
1966600019,2,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,4000,1,3,2,1,2,123016.27,41005.42333
1966600020,1,7,10,3,1,2,1,6,1,2,1,1,2,1,2,0,0,2,1,3,1,4,5000,2,2,0,2,2,95624.96,47812.48
1966600021,1,7,10,2,1,2,2,4,1,2,1,1,2,1,0,1,1,2,1,1,1,4,6000,1,6,2,4,2,75958.03,12659.67167
1966600022,1,7,10,2,1,2,6,7,2,1,1,1,2,1,1,0,0,2,1,3,1,4,3000,2,1,0,1,2,8804.34,8804.34
1966600023,1,7,10,2,1,2,1,3,1,2,1,1,2,2,0,1,0,3,4,3,1,4,1500,2,3,2,1,2,19271.71,6423.903333
1966600024,1,7,3,2,1,2,2,3,2,2,1,1,2,1,1,1,0,2,1,1,1,4,2000,1,4,3,1,2,14673.9,3668.475
1966600401,1,8,10,2,1,2,3,7,1,7,2,1,2,1,1,1,0,2,1,3,1,4,3000,2,3,1,2,2,95380.43,31793.47667
1966600402,1,7,3,2,1,2,6,7,1,7,2,1,2,1,2,0,0,2,1,3,1,5,2000,,1,1,0,2,6114.12,6114.12
1966600403,1,7,3,2,1,2,3,5,1,7,2,2,2,3,0,1,0,5,1,1,1,4,1500,2,3,2,1,2,20005.41,6668.47
1966600404,2,7,10,2,1,2,2,3,1,7,2,1,2,2,1,0,0,2,4,1,1,4,1500,2,3,3,0,2,29152.15,9717.383333
1966600405,2,8,10,2,1,2,3,4,1,7,1,1,2,1,1,0,0,2,1,1,1,4,2000,2,6,2,4,2,21497.26,3582.876667
1966600406,2,8,10,3,1,2,2,5,1,7,2,1,2,1,1,0,0,2,1,3,1,4,2500,2,2,1,1,2,45988.03,22994.015
1966600607,2,7,3,2,1,2,2,3,1,2,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,2,1,1,2,18098.34,9049.17
1966600608,1,8,10,2,1,2,4,5,1,7,1,1,2,1,1,0,0,2,1,3,1,4,3000,1,1,0,1,2,5901.63,5901.63
1966600609,1,8,10,2,1,2,2,3,1,2,1,1,2,1,1,0,0,2,1,3,1,4,2000,1,4,2,2,2,110409.8,27602.45
1966600610,1,8,10,2,1,2,2,3,1,2,1,1,2,2,1,0,0,2,1,1,1,4,1000,3,6,4,2,2,44655.71,7442.618333
1966600611,2,8,10,2,1,2,3,6,1,7,1,1,2,1,1,0,0,2,1,3,1,4,3000,1,3,2,1,2,38114.73,12704.91
1966600612,2,8,10,2,1,2,3,5,1,2,1,1,2,1,1,0,0,2,1,3,1,4,2000,2,3,1,2,2,16918.01,5639.336667
1966600813,1,7,10,2,1,2,2,4,1,7,1,1,2,1,1,1,0,2,1,3,4,4,1500,1,4,2,2,2,24885.22,6221.305
1966600814,1,7,10,2,1,2,1,3,1,2,1,2,2,3,1,0,0,2,1,3,4,4,1500,1,4,2,2,2,11114.75,2778.6875
1966600815,2,7,3,2,1,2,2,3,1,7,1,1,2,1,1,1,0,1,1,3,4,4,1500,1,3,2,1,2,23016.39,7672.13
1966600816,1,7,10,2,1,2,1,3,1,7,1,1,2,1,1,1,0,2,1,3,4,4,1500,1,2,1,1,2,15983.6,7991.8
1966600817,1,7,3,2,1,2,2,4,1,7,1,1,2,1,1,0,0,2,1,3,4,4,1500,1,4,2,2,2,28180.31,7045.0775
1966601302,1,7,4,2,1,2,2,3,1,1,1,1,2,2,1,0,0,2,1,3,4,4,1000,2,6,2,4,2,34630.4,5771.733333
1966601304,1,7,3,2,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,3,4,4,1500,3,4,3,1,2,39345.62,9836.405
1966601306,1,7,3,2,1,2,2,3,1,1,1,1,2,2,1,0,0,2,1,3,4,4,1500,3,2,0,2,2,30521.73,15260.865
1966601507,1,7,3,2,1,2,2,3,1,1,1,2,2,2,0,1,0,2,1,3,2,4,2000,3,5,1,4,2,62129.31,12425.862
1966601508,1,8,10,2,1,2,1,2,1,1,1,1,2,2,1,0,0,2,1,3,4,4,2500,3,4,1,3,2,50869.53,12717.3825
1966601509,1,7,3,2,1,2,1,2,1,1,1,1,2,2,0,1,0,2,1,3,4,4,1500,3,3,2,1,2,21326.06,7108.686667
1966601510,1,7,10,2,1,2,1,2,1,5,2,1,2,2,1,0,0,2,1,3,4,4,2500,3,3,2,1,2,19198.36,6399.453333
1966601512,1,7,3,2,1,1,2,2,1,1,1,1,2,2,1,0,0,2,1,3,2,4,1500,4,5,2,3,2,24407.59,4881.518
1966601717,2,7,10,2,1,2,2,3,1,1,1,1,2,2,0,1,0,2,1,3,4,4,2000,4,4,1,3,2,17704.91,4426.2275
1966601718,2,8,3,2,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,3,4,4,10000,1,6,4,2,2,139672.11,23278.685
1966601919,1,7,3,2,1,2,2,4,2,1,1,1,2,2,0,2,0,2,1,3,4,4,1500,1,3,2,1,2,43058.12,14352.70667
1966601920,1,7,10,2,1,2,1,2,1,1,1,1,2,1,0,1,0,2,1,3,4,1, ,,5,2,3,2,20426.07,4085.214
1966601921,1,8,3,2,1,2,2,4,1,1,1,1,2,2,0,1,0,2,1,3,4,4,2000,3,5,2,3,2,36195.62,7239.124
1966601923,2,7,3,2,1,2,2,3,1,1,1,2,2,3,0,1,0,2,1,1,4,4,3500,3,1,0,1,2,357.06,357.06
1966601924,2,7,4,3,1,2,1,2,1,1,1,1,1,2,0,1,0,2,1,3,4,4,2400,2,4,1,3,2,21228.25,5307.0625
1966602201,1,7,3,2,1,2,1,2,1,1,1,1,2,2,1,0,0,2,1,3,4,2,1000,,1,1,0,2,59340.65,59340.65
1966602202,1,7,5,2,1,2,1,5,1,1,1,1,2,2,1,0,0,2,1,3,4,4,2500,2,1,0,1,2,5093.4,5093.4
1966602203,2,8,10,2,1,2,2,5,1,1,1,1,2,1,1,0,0,2,1,4,4,4,2500,1,5,3,2,2,50439.54,10087.908
1966602204,1,8,10,2,1,1,1,4,1,,,2,2,2,0,1,0,2,1,3,4,4,1500,1,3,2,1,2,15428.57,5142.856667
1966602205,1,7,7,2,1,2,3,4,1,2,5,2,2,3,0,1,0,5,1,3,4,4,1500,1,8,4,4,2,66449.15,8306.14375
1966602407,1,8,3,2,1,2,2,3,1,1,2,2,2,3,0,1,0,2,1,3,4,1, ,,4,3,1,2,47934.76,11983.69
1966602408,1,7,10,2,1,2,1,3,1,2,4,1,2,2,1,0,0,2,1,3,4,4,2000,3,2,1,1,2,42456.51,21228.255
1966602410,1,8,3,2,1,2,1,2,2,1,4,1,2,3,0,1,0,5,1,3,4,4,1500,1,1,0,1,2,7336.95,7336.95
1966602411,1,7,3,2,1,2,2,4,1,1,4,1,2,1,0,1,0,2,1,3,4,2,3000,,4,1,3,2,6749.99,1687.4975
1966602412,1,8,3,2,1,2,3,4,1,2,4,2,2,3,0,1,0,5,1,3,4,4,2000,1,9,3,6,2,77967.35,8663.038889
1966602613,1,8,7,2,1,2,2,4,1,1,1,1,2,2,0,1,0,2,1,3,4,4,1500,1,4,3,1,2,55465.56,13866.39
1966602614,2,7,3,2,1,2,1,3,1,1,1,1,2,2,0,1,0,2,1,3,4,2,1500,,5,3,2,2,56065.54,11213.108
1966602616,1,7,10,2,1,2,1,2,1,1,2,2,2,3,0,1,0,2,1,3,4,4,1500,3,1,0,1,2,35950.81,35950.81
1966602617,2,7,7,2,1,2,1,4,1,1,1,1,2,1,1,0,0,2,1,3,4,4,1500,1,1,1,0,2,10721.79,10721.79
1966602618,1,8,10,2,1,2,2,4,1,1,1,2,2,3,0,1,0,2,1,3,4,2,1500,,1,1,0,2,29104.9,29104.9
1966602819,1,8,10,2,1,2,2,4,1,2,2,1,2,2,0,1,0,2,1,3,4,4,2500,2,4,1,3,2,50213.1,12553.275
1966602820,1,7,10,2,1,2,1,3,1,2,4,2,2,3,0,1,0,5,1,3,4,4,1500,1,3,2,1,2,47213.1,15737.7
1966602821,2,7,7,2,1,2,2,3,1,2,3,1,2,1,0,2,0,2,1,3,4,4,2500,3,5,4,1,2,36393.42,7278.684
1966602822,1,8,10,2,1,2,3,4,1,2,4,1,2,2,1,0,0,2,1,3,4,4,1000,1,4,2,2,2,37426.21,9356.5525
1966602823,1,7,7,2,1,2,2,3,1,2,3,2,2,3,0,1,0,5,1,3,4,4,2000,1,5,3,2,2,33270.47,6654.094
1966602824,1,7,10,2,1,2,1,4,1,2,4,2,2,3,0,1,0,5,1,3,7,2,1200,,4,2,2,2,80616.38,20154.095
1966603201,1,7,10,2,1,2,2,4,1,1,1,1,1,1,2,0,0,2,1,3,1,4,1800,1,4,1,3,3,20818.67,5204.6675
1966603204,1,8,10,2,1,2,4,5,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1200,1,4,3,1,3,50251.62,12562.905
1966603205,1,8,10,2,1,2,6,8,1,1,1,1,2,1,3,0,0,2,1,3,1,4,3000,1,4,2,2,3,79481.83,19870.4575
1966603206,1,7,10,3,1,2,5,7,1,1,5,1,2,2,1,0,0,1,1,3,1,4,4000,4,4,0,4,3,26703.27,6675.8175
1966603407,2,8,3,2,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1000,1,8,4,4,3,85989.09,10748.63625
1966603408,1,7,3,2,1,2,3,5,1,1,1,1,2,1,2,0,0,2,1,3,1,4,1200,2,6,4,2,3,34630.41,5771.735
1966603410,1,8,10,2,1,2,2,3,1,1,1,1,2,1,0,1,1,2,1,3,1,4,1000,1,1,0,1,3,10271.73,10271.73
1966603411,1,7,10,3,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,3,1,4,2000,2,4,0,4,3,26999.98,6749.995
1966603613,1,7,3,2,1,2,2,3,1,1,1,1,2,2,1,0,0,2,1,3,1,4,1500,1,7,2,5,3,50798.31,7256.901429
1966603615,1,7,10,3,1,2,3,5,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1000,3,2,1,1,3,6286.21,3143.105
1966603616,1,8,10,2,1,2,3,5,1,1,1,1,2,1,2,0,0,2,1,3,1,4,1500,1,2,1,1,3,50163.91,25081.955
1966603617,2,8,10,2,1,2,1,3,1,1,1,1,2,2,0,1,0,2,1,3,1,4,2000,3,2,1,1,3,14754.08,7377.04
1966603618,2,7,3,2,1,2,3,5,1,1,1,2,2,3,0,1,0,5,1,3,1,1, ,,2,1,1,3,14776.2,7388.1
1966603819,2,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,2,1,3,1,4,1500,1,2,1,1,3,45826.19,22913.095
1966603820,2,7,7,2,1,2,1,2,1,1,1,1,2,1,0,1,0,2,1,3,1,4,1500,1,1,1,0,3,5655.72,5655.72
1966603822,2,7,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,2,1,3,1,4,1500,1,1,1,0,3,4918.01,4918.01
1966603823,1,7,7,2,1,2,4,7,1,1,1,1,2,1,1,1,0,2,1,3,1,4,2000,1,9,5,4,3,66393.4,7377.044444
1966603824,1,8,10,3,1,2,2,6,1,1,1,1,2,1,1,1,0,2,1,3,1,4,2500,1,2,0,2,3,72295.05,36147.525
1966604201,1,7,10,2,1,2,3,8,1,2,3,1,2,2,1,1,0,2,1,3,4,4,800,1,10,5,5,1,166888.6,16688.86
1966604202,1,7,7,2,1,2,3,4,1,2,3,1,2,2,0,1,0,2,1,3,4,4,1000,1,3,1,2,1,33369.2,11123.06667
1966604203,2,7,10,2,1,2,2,5,1,2,3,1,2,2,0,1,0,2,1,3,4,4,2000,1,4,3,1,1,171777.29,42944.3225
1966604204,2,7,7,2,1,2,2,3,1,2,3,1,2,2,0,1,0,2,1,3,4,4,1800,3,4,2,2,1,31317.01,7829.2525
1966604205,1,7,7,2,1,2,2,5,1,2,3,1,2,1,1,1,0,2,1,3,4,4,1200,1,3,2,1,1,32538.44,10846.14667
1966604206,1,8,10,2,1,2,2,3,1,2,3,1,2,2,1,0,0,2,1,3,4,2,2000,,3,2,1,1,27766.46,9255.486667
1966604407,1,7,3,2,1,2,3,4,2,2,2,2,2,3,0,1,0,5,1,3,4,2,500,,6,3,3,1,22133.11,3688.851667
1966604409,1,7,3,2,1,2,2,6,1,2,2,1,2,2,0,1,0,2,1,3,4,2,1000,,3,2,1,1,21766.29,7255.43
1966604410,1,7,3,2,1,2,2,3,1,2,2,1,2,2,0,1,0,2,1,3,4,4,2000,1,2,1,1,1,12130.42,6065.21
1966604614,2,7,10,2,1,2,1,5,1,2,2,1,2,2,0,1,1,2,1,3,4,4,600,1,1,1,0,1,2950.81,2950.81
1966604821,1,8,10,2,1,2,3,6,1,2,1,1,2,1,2,1,0,2,1,3,4,4,1000,1,3,2,1,1,57885.21,19295.07
1966604822,1,7,10,2,1,2,2,4,1,2,5,1,2,2,0,1,0,2,1,3,4,4,1500,1,2,1,1,1,24515.38,12257.69
1966604824,1,7,10,2,1,2,3,5,2,2,2,1,2,2,0,1,0,2,1,3,4,4,1500,1,10,6,4,1,93589.14,9358.914
1966605019,1,7,3,2,1,2,1,4,1,1,1,1,2,1,0,1,0,2,4,3,4,4,1500,1,1,0,1,2,10271.73,10271.73
1966605020,2,8,10,2,1,2,2,4,1,1,1,1,2,2,0,1,0,2,1,3,2,4,3000,2,4,3,1,2,29347.82,7336.955
1966605021,2,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,2,4,2000,1,4,1,3,2,38152.16,9538.04
1966605022,1,8,10,2,1,2,2,6,1,1,1,1,2,1,2,0,0,2,1,3,5,4,5000,2,3,1,2,2,831.52,277.1733333
1966605302,2,7,10,2,1,2,1,3,1,1,2,1,2,2,1,0,0,1,1,3,2,4,2000,1,3,1,2,2,0,0
1966605303,2,7,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,3,4,4,2000,1,2,1,1,2,37565.21,18782.605
1966605306,1,8,10,3,1,2,4,6,1,1,2,1,2,2,0,1,0,2,1,3,4,4,2000,1,1,1,0,2,8608.69,8608.69
1966605507,1,7,10,2,1,2,3,5,1,1,4,1,2,2,1,0,0,2,1,3,4,4,3000,2,3,2,1,2,62070.64,20690.21333
1966605509,1,7,3,2,1,2,3,4,1,1,3,1,2,2,2,0,0,2,1,1,4,4,2000,2,3,2,1,2,31695.64,10565.21333
1966605510,1,7,10,2,1,2,2,3,1,1,2,1,2,2,0,1,0,3,1,3,4,4,1000,3,4,2,2,2,47739.11,11934.7775
1966605511,1,7,3,2,1,2,3,4,1,1,2,1,2,1,2,0,0,2,1,3,4,4,2500,1,10,3,7,2,78321.96,7832.196
1966605512,2,7,10,3,1,2,2,3,1,1,2,1,2,2,0,1,0,2,1,3,2,4,700,3,2,1,1,2,4695.64,2347.82
1966605717,1,7,3,2,1,2,2,4,1,1,1,1,2,1,1,1,0,2,1,3,1,4,1500,1,7,3,4,2,75729.8,10818.54286
1966605718,1,7,3,2,1,2,3,4,1,1,1,2,2,3,0,1,0,2,1,3,4,4,3000,1,2,1,1,2,13401.63,6700.815
1966606201,2,8,8,2,1,2,3,4,1,2,5,2,2,3,0,1,0,5,1,3,4,4,1500,3,5,2,3,2,61021.94,12204.388
1966606202,1,8,10,2,1,2,2,3,1,,,2,2,3,0,1,0,5,1,3,4,4,500,2,5,2,3,2,39189.53,7837.906
1966606204,1,7,10,2,1,2,2,3,1,,,2,2,3,0,1,0,5,1,3,4,4,1000,1,3,1,2,2,7417.57,2472.523333
1966606206,2,7,3,2,1,2,3,4,1,,,2,2,3,0,2,0,5,1,3,4,2,1500,,9,7,2,2,95835.11,10648.34556
1966606407,1,7,3,2,1,2,2,6,1,1,5,1,2,2,1,0,0,2,1,3,4,4,3000,1,4,1,3,2,27684.75,6921.1875
1966606408,1,7,3,2,1,2,3,4,1,2,3,2,2,3,0,1,0,2,1,3,4,4,3000,3,6,2,4,2,21130.42,3521.736667
1966606410,1,8,10,2,1,2,2,3,1,2,5,2,2,3,0,1,0,5,1,3,4,4,4000,3,3,2,1,2,33749.98,11249.99333
1966606411,1,7,3,2,1,2,3,4,1,2,4,1,2,1,1,0,0,2,1,3,4,4,3000,3,2,1,1,2,21668.46,10834.23
1966606412,1,8,10,2,1,2,4,5,1,2,4,1,2,3,0,1,0,5,1,3,4,4,3000,1,4,3,1,2,29934.77,7483.6925
1966606613,1,7,3,2,1,2,3,4,1,2,5,2,2,3,0,1,0,5,1,3,4,4,800,1,5,2,3,2,61745.88,12349.176
1966606615,2,7,3,2,1,2,3,4,1,2,5,2,1,3,0,1,0,5,1,3,4,5,2500,,5,3,2,2,65805.67,13161.134
1966606617,2,7,3,2,2,,2,2,4,2,5,2,2,3,0,1,0,5,1,3,4,4,500,1,1,1,0,2,0,0
1966606618,1,7,3,2,1,2,3,4,1,3,5,1,2,3,1,2,0,5,1,3,4,4,1000,1,1,0,1,2,9688.51,9688.51
1966606919,1,7,3,2,1,2,2,3,1,2,5,1,2,2,0,1,0,2,4,3,4,4,1800,1,1,0,1,2,15652.17,15652.17
1966606920,1,7,3,2,1,1,2,3,1,2,5,2,2,3,0,1,0,2,4,3,4,4,3000,1,5,2,3,2,46956.52,9391.304
1966606921,1,7,10,2,1,2,2,3,1,2,5,1,2,2,1,0,0,2,4,3,4,2,1000,,3,1,2,2,19398.89,6466.296667
1966606923,1,7,3,2,1,2,2,3,1,2,5,1,2,2,0,1,0,2,1,3,4,4,1000,1,6,4,2,2,48521.72,8086.953333
1966607019,2,7,3,2,1,2,2,3,1,2,1,2,2,3,0,0,1,2,1,3,4,4,1500,1,4,2,2,2,24211.94,6052.985
1966607020,2,7,3,2,1,2,2,3,1,2,1,2,1,3,1,0,0,2,1,3,4,4,2000,1,2,1,1,2,32619.11,16309.555
1966607022,2,8,10,2,1,2,1,2,1,1,2,1,2,2,1,0,0,2,1,3,4,2,1500,,4,3,1,2,23478.26,5869.565
1966607023,1,8,3,2,1,1,1,1,1,2,1,2,2,3,0,1,0,2,4,3,4,4,1800,2,2,1,1,2,20543.47,10271.735
1966607302,1,7,8,2,1,2,1,2,1,1,1,2,2,3,0,1,0,5,4,3,4,2,1000,,4,2,2,2,37173.89,9293.4725
1966607303,1,7,10,2,1,2,2,3,1,2,1,1,2,2,0,1,0,2,4,3,4,2,1000,,4,2,2,2,44633.11,11158.2775
1966607304,2,7,3,2,1,2,2,3,1,1,1,2,2,3,0,1,0,5,1,3,4,4,1500,3,2,1,1,2,35041.29,17520.645
1966607306,2,7,3,2,1,2,1,2,1,2,1,1,2,2,1,0,0,2,1,3,4,2,1000,,5,3,2,2,17559.77,3511.954
1966607507,1,7,10,2,1,2,1,2,1,,,1,2,2,0,1,0,2,4,3,4,4,1500,1,2,1,1,2,11739.12,5869.56
1966607508,2,7,3,2,1,2,3,4,2,2,1,2,2,3,0,1,1,5,1,3,4,4,1500,1,5,2,3,2,36978.25,7395.65
1966607509,1,7,10,2,1,2,2,4,1,2,1,2,2,3,0,1,0,2,1,3,2,4,1500,1,5,3,2,2,35755.41,7151.082
1966607510,1,7,3,2,1,2,2,3,1,2,1,2,2,3,0,1,0,2,1,3,2,4,2000,1,6,3,3,2,21766.28,3627.713333
1966607511,1,8,10,2,2,,1,1,1,2,1,2,2,3,0,1,0,2,4,3,2,4,1000,3,5,2,3,2,25826.08,5165.216
1966607512,2,7,3,3,1,2,3,4,1,2,1,1,2,2,1,0,0,2,1,3,4,4,2500,2,5,3,2,2,38494.52,7698.904
1966607813,1,8,3,1,1,1,1,1,1,2,1,2,2,3,0,1,0,5,4,3,4,4,1000,2,4,2,2,2,22131.13,5532.7825
1966607814,2,7,3,2,1,2,1,2,1,2,1,2,1,3,0,1,0,5,1,3,4,2,1500,,5,4,1,2,25967.21,5193.442
1966607815,1,7,2,2,1,2,1,2,1,2,1,1,2,1,1,0,0,2,1,3,4,2,1000,,2,1,1,2,25573.76,12786.88
1966607816,1,7,10,2,1,2,2,3,1,2,1,1,2,1,1,0,0,2,4,3,4,4,1500,2,4,1,3,2,38950.81,9737.7025
1966607818,1,7,3,2,1,2,3,4,1,2,2,2,2,3,0,0,1,5,1,3,4,4,2500,1,3,1,2,2,33245.88,11081.96
1966608201,1,8,10,2,1,2,6,7,1,1,3,1,2,1,2,0,0,2,1,3,1,4,1000,1,2,1,1,2,26703.28,13351.64
1966608202,1,8,10,3,1,2,2,4,1,1,2,1,2,1,1,0,0,2,1,3,1,4,4000,2,3,2,1,2,12461.52,4153.84
1966608205,1,8,10,2,1,2,4,7,1,1,3,1,2,1,2,0,0,2,1,3,1,4,2000,2,5,1,4,2,5934.06,1186.812
1966608206,1,8,10,2,1,2,3,4,1,,,1,2,2,1,0,0,2,1,2,1,2,2000,,10,6,4,2,35604.38,3560.438
1966608407,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,2,1,1,2,106889.15,53444.575
1966608408,1,8,10,2,1,2,2,3,1,1,2,1,2,1,1,0,0,2,1,3,1,4,2000,1,3,1,2,2,35046.17,11682.05667
1966608409,2,8,10,2,1,2,2,5,1,1,2,1,2,2,1,0,0,2,1,3,1,5,3000,,2,0,2,2,62999.98,31499.99
1966608410,2,8,10,2,1,2,3,4,1,1,2,1,2,2,1,0,0,2,1,3,1,4,1200,4,3,2,1,2,67866.83,22622.27667
1966608411,1,7,10,2,1,2,2,5,1,1,2,1,2,1,2,0,0,2,1,3,1,5,2000,,5,3,2,2,20739.11,4147.822
1966608714,1,8,10,2,1,2,2,3,1,1,2,1,2,2,1,1,0,2,1,3,1,1, ,,4,2,2,2,30098.34,7524.585
1966608715,1,8,10,2,1,2,2,3,1,1,2,1,2,1,1,0,0,2,1,3,1,4,3000,1,8,2,6,2,143557.31,17944.66375
1966608716,2,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,1,2,1,3,4,4,3000,3,4,2,2,2,47446.71,11861.6775
1966608717,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,4,4,3000,3,4,2,2,2,29508.19,7377.0475
1966608718,1,8,3,2,1,2,1,3,1,1,3,1,2,2,0,1,0,2,1,3,1,4,2500,2,1,0,1,2,20275.56,20275.56
1966608921,1,8,10,2,1,2,2,6,1,1,1,1,2,1,1,0,0,2,1,3,1,4,2000,2,3,1,2,2,49744.53,16581.51
1966608922,1,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,4,4,5000,3,2,1,1,2,65836.95,32918.475
1966609019,1,7,10,2,1,2,2,5,1,2,1,1,2,2,1,1,0,2,1,3,4,4,1200,2,5,2,3,2,72122.25,14424.45
1966609020,1,7,3,2,1,2,6,8,1,2,1,1,2,1,0,1,1,2,1,3,4,4,5000,2,2,1,1,2,71264.32,35632.16
1966609021,1,7,3,2,1,2,3,4,1,2,1,1,2,2,0,1,0,2,1,3,4,4,2000,1,2,1,1,2,20690.2,10345.1
1966609022,1,7,3,2,1,2,4,5,1,2,1,1,2,2,0,1,0,2,1,3,4,4,2000,1,3,2,1,2,66814.22,22271.40667
1966609023,1,7,3,2,1,2,1,2,1,2,1,1,2,2,0,1,0,2,1,3,4,1, ,,4,3,1,2,40597.8,10149.45
1966609024,2,7,6,2,1,2,3,4,1,2,1,1,1,1,0,1,0,2,1,3,4,4,800,2,7,5,2,2,78970.07,11281.43857
1966609301,1,7,3,2,1,2,3,5,1,2,1,1,2,2,0,1,0,2,1,3,4,4,1500,3,4,2,2,2,31890.3,7972.575
1966609302,1,7,3,2,1,2,4,5,1,2,1,1,2,2,1,0,0,2,1,3,4,4,2000,1,6,4,2,2,46979.96,7829.993333
1966609303,2,7,10,2,1,2,1,2,3,1,1,1,1,2,1,0,0,2,1,1,4,4,2000,2,1,0,1,2,5673.9,5673.9
1966609304,2,7,10,2,1,1,1,1,3,1,1,1,1,2,1,0,0,2,1,3,4,2,500,,4,2,2,2,26902.17,6725.5425
1966609305,1,7,3,2,1,2,1,2,2,2,1,1,2,3,0,1,0,5,4,3,4,4,1000,1,4,3,1,2,26217.38,6554.345
1966609306,1,7,3,2,1,2,4,5,1,2,1,1,2,2,0,1,0,2,1,3,4,4,3000,1,7,5,2,2,51456.49,7350.927143
1966609609,1,8,10,2,1,2,1,2,1,2,4,1,2,2,0,1,0,2,4,3,4,4,2500,3,4,2,2,2,46475.4,11618.85
1966609610,1,7,3,2,1,2,1,2,1,2,1,1,2,2,1,0,0,2,1,3,4,4,2000,2,4,2,2,2,38557.35,9639.3375
1966609611,1,7,3,2,1,2,2,4,1,2,1,1,2,2,0,1,0,2,1,3,4,4,2500,3,5,2,3,2,27688.49,5537.698
1966609612,1,7,10,3,1,2,1,2,1,2,1,2,2,2,1,0,0,2,1,3,4,4,1200,3,3,2,1,2,61573.74,20524.58
1966609813,1,8,3,2,1,2,2,5,1,1,1,1,2,1,1,1,0,2,1,3,4,4,2500,2,5,2,3,2,76792.13,15358.426
1966609814,1,7,3,2,1,2,1,3,1,1,1,1,2,2,0,1,1,2,1,3,4,4,1500,1,2,1,1,2,21393.43,10696.715
1966609815,1,7,3,2,1,2,2,3,1,1,1,1,2,2,1,0,0,2,1,3,4,4,2000,1,5,3,2,2,76229.45,15245.89
1966609816,1,8,3,2,1,2,2,3,1,5,2,1,2,2,0,1,1,2,1,3,4,4,2000,2,5,3,2,2,36147.52,7229.504
1966609817,2,7,3,2,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,4,4,1500,3,4,2,2,2,60147.5,15036.875
1966609818,2,7,3,2,1,2,1,4,1,1,1,2,2,3,0,1,0,5,1,3,4,4,1500,2,1,0,1,2,11803.27,11803.27
1966610201,2,8,10,2,1,2,2,3,1,1,3,1,2,2,0,1,1,2,1,3,4,4,2500,2,6,2,4,2,53406.58,8901.096667
1966610202,2,8,3,2,1,2,1,3,1,1,4,1,1,3,0,1,0,5,1,3,4,4,2000,1,1,0,1,2,8901.09,8901.09
1966610204,1,7,3,2,1,2,2,3,1,,,1,2,2,0,1,1,2,1,3,4,2,1500,,6,3,3,2,65668.32,10944.72
1966610206,1,7,10,3,1,2,3,5,1,3,1,1,2,1,1,0,0,2,1,3,4,2,1500,,2,1,1,2,55384.6,27692.3
1966610509,1,8,3,2,1,2,1,3,2,,,1,2,2,0,1,0,2,1,3,4,4,1000,3,2,1,1,2,19076.08,9538.04
1966610510,1,8,3,2,1,2,2,3,1,2,1,1,2,2,0,1,0,2,1,3,4,2,2000,,5,1,4,2,23771.73,4754.346
